round,selected_turn_id,max_entropy,least_confidence,select_turn_per_round_time
-1,PMUL2726-1,0,0,0
-1,WOZ20617-4,0,0,0
-1,PMUL3369-2,0,0,0
-1,MUL0667-3,0,0,0
-1,MUL2125-7,0,0,0
-1,WOZ20204-1,0,0,0
-1,SNG01310-1,0,0,0
-1,PMUL4969-3,0,0,0
-1,PMUL1411-6,0,0,0
-1,PMUL1569-3,0,0,0
-1,PMUL0254-8,0,0,0
-1,PMUL4207-0,0,0,0
-1,PMUL4178-2,0,0,0
-1,MUL0993-3,0,0,0
-1,PMUL4871-4,0,0,0
-1,MUL2022-7,0,0,0
-1,WOZ20064-0,0,0,0
-1,MUL0074-7,0,0,0
-1,PMUL2290-0,0,0,0
-1,SNG1063-1,0,0,0
-1,WOZ20672-3,0,0,0
-1,MUL1380-6,0,0,0
-1,PMUL2273-1,0,0,0
-1,PMUL4210-3,0,0,0
-1,SSNG0032-2,0,0,0
-1,PMUL1946-1,0,0,0
-1,SNG0375-1,0,0,0
-1,PMUL2094-7,0,0,0
-1,MUL0266-5,0,0,0
-1,MUL1653-5,0,0,0
-1,SNG0418-2,0,0,0
-1,MUL0529-2,0,0,0
-1,PMUL0350-5,0,0,0
-1,PMUL2838-1,0,0,0
-1,PMUL4712-8,0,0,0
-1,MUL1101-4,0,0,0
-1,PMUL2814-7,0,0,0
-1,PMUL4411-0,0,0,0
-1,WOZ20479-0,0,0,0
-1,SNG0638-2,0,0,0
-1,SSNG0172-0,0,0,0
-1,SSNG0083-2,0,0,0
-1,PMUL1489-7,0,0,0
-1,PMUL1942-2,0,0,0
-1,PMUL2956-0,0,0,0
-1,MUL1029-5,0,0,0
-1,WOZ20014-1,0,0,0
-1,PMUL0778-1,0,0,0
-1,PMUL4114-11,0,0,0
-1,PMUL4249-2,0,0,0
-1,MUL2504-1,0,0,0
-1,MUL2588-1,0,0,0
-1,SNG0786-1,0,0,0
-1,PMUL1337-0,0,0,0
-1,WOZ20577-2,0,0,0
-1,SNG01917-1,0,0,0
-1,PMUL1588-0,0,0,0
-1,SNG01456-0,0,0,0
-1,WOZ20522-0,0,0,0
-1,WOZ20578-0,0,0,0
-1,PMUL0524-4,0,0,0
-1,PMUL4986-4,0,0,0
-1,MUL2261-6,0,0,0
-1,SSNG0097-0,0,0,0
-1,PMUL1595-5,0,0,0
-1,PMUL0097-3,0,0,0
-1,MUL2481-1,0,0,0
-1,PMUL1698-5,0,0,0
-1,PMUL0180-7,0,0,0
-1,SNG02183-1,0,0,0
-1,SNG0634-1,0,0,0
-1,SSNG0161-2,0,0,0
-1,PMUL3531-0,0,0,0
-1,PMUL2837-4,0,0,0
-1,PMUL3570-7,0,0,0
-1,PMUL1112-5,0,0,0
-1,MUL0748-6,0,0,0
-1,MUL1229-2,0,0,0
-1,MUL0360-0,0,0,0
-1,PMUL3543-4,0,0,0
-1,PMUL4430-3,0,0,0
-1,MUL0438-7,0,0,0
-1,MUL0523-4,0,0,0
-1,WOZ20156-2,0,0,0
-1,PMUL3219-7,0,0,0
-1,MUL0205-3,0,0,0
-1,PMUL4516-6,0,0,0
-1,PMUL0498-3,0,0,0
-1,PMUL0245-6,0,0,0
-1,PMUL4940-4,0,0,0
-1,MUL1210-4,0,0,0
-1,PMUL4381-1,0,0,0
-1,SNG1345-4,0,0,0
-1,MUL2331-11,0,0,0
-1,SSNG0003-0,0,0,0
-1,PMUL1175-5,0,0,0
-1,MUL0632-5,0,0,0
-1,PMUL3827-3,0,0,0
-1,SNG0028-0,0,0,0
-1,MUL0742-0,0,0,0
-1,MUL0895-2,0,0,0
-1,MUL0643-6,0,0,0
-1,SNG02020-3,0,0,0
-1,PMUL1096-6,0,0,0
-1,MUL0579-4,0,0,0
-1,SNG0585-1,0,0,0
-1,PMUL1313-4,0,0,0
-1,PMUL0152-0,0,0,0
-1,PMUL0326-8,0,0,0
-1,SNG0581-2,0,0,0
-1,PMUL1227-3,0,0,0
-1,PMUL1986-5,0,0,0
-1,MUL2641-1,0,0,0
-1,MUL1721-4,0,0,0
-1,MUL0190-7,0,0,0
-1,PMUL2957-4,0,0,0
-1,PMUL1639-6,0,0,0
-1,SNG0413-3,0,0,0
-1,MUL1729-5,0,0,0
-1,PMUL0709-1,0,0,0
-1,MUL2237-4,0,0,0
-1,PMUL2126-2,0,0,0
-1,SNG02224-4,0,0,0
-1,PMUL0859-5,0,0,0
-1,MUL0898-3,0,0,0
-1,WOZ20033-1,0,0,0
-1,MUL2055-2,0,0,0
-1,PMUL0675-7,0,0,0
-1,SNG0594-2,0,0,0
-1,MUL0907-3,0,0,0
-1,MUL2190-1,0,0,0
-1,PMUL3892-0,0,0,0
-1,MUL0437-4,0,0,0
-1,MUL0256-6,0,0,0
-1,SNG1308-1,0,0,0
-1,WOZ20060-0,0,0,0
-1,MUL0701-4,0,0,0
-1,PMUL2310-5,0,0,0
-1,MUL0424-7,0,0,0
-1,PMUL0989-6,0,0,0
-1,SNG01507-1,0,0,0
-1,PMUL0528-0,0,0,0
-1,PMUL1179-4,0,0,0
-1,SNG01771-1,0,0,0
-1,PMUL2206-0,0,0,0
-1,MUL2078-3,0,0,0
-1,PMUL1562-0,0,0,0
-1,WOZ20350-2,0,0,0
-1,SNG02000-0,0,0,0
-1,PMUL3229-6,0,0,0
-1,MUL1398-7,0,0,0
-1,WOZ20345-2,0,0,0
-1,PMUL4483-0,0,0,0
-1,MUL2385-2,0,0,0
-1,MUL2095-4,0,0,0
-1,PMUL0971-0,0,0,0
-1,SNG0047-3,0,0,0
-1,MUL1023-3,0,0,0
-1,SNG0452-4,0,0,0
-1,PMUL0416-6,0,0,0
-1,MUL2203-2,0,0,0
-1,PMUL3698-5,0,0,0
-1,PMUL4349-0,0,0,0
-1,PMUL2650-9,0,0,0
-1,MUL1786-3,0,0,0
-1,PMUL4035-6,0,0,0
-1,PMUL0047-1,0,0,0
-1,SNG1299-0,0,0,0
-1,MUL0281-1,0,0,0
-1,WOZ20671-1,0,0,0
-1,WOZ20212-1,0,0,0
-1,PMUL0767-5,0,0,0
-1,SSNG0064-0,0,0,0
-1,SNG01152-1,0,0,0
-1,MUL2318-2,0,0,0
-1,PMUL2736-12,0,0,0
-1,PMUL3151-3,0,0,0
-1,PMUL3312-9,0,0,0
-1,SNG02186-1,0,0,0
-1,PMUL2388-3,0,0,0
-1,SSNG0344-6,0,0,0
-1,PMUL2584-2,0,0,0
-1,PMUL0300-0,0,0,0
-1,PMUL1848-5,0,0,0
-1,PMUL4369-3,0,0,0
-1,PMUL0156-5,0,0,0
-1,SNG1009-2,0,0,0
-1,MUL1586-10,0,0,0
-1,PMUL2078-1,0,0,0
-1,PMUL1363-5,0,0,0
-1,MUL0433-6,0,0,0
-1,PMUL4228-0,0,0,0
-1,PMUL1764-1,0,0,0
-1,PMUL1553-6,0,0,0
-1,WOZ20621-1,0,0,0
-1,PMUL1805-5,0,0,0
-1,MUL2679-0,0,0,0
-1,SNG0260-3,0,0,0
-1,SNG02348-1,0,0,0
-1,PMUL4355-1,0,0,0
-1,SNG1286-1,0,0,0
-1,MUL0186-0,0,0,0
-1,PMUL4080-1,0,0,0
-1,MUL0189-1,0,0,0
-1,WOZ20284-4,0,0,0
-1,PMUL1068-6,0,0,0
-1,PMUL4975-2,0,0,0
-1,MUL1728-7,0,0,0
-1,PMUL1361-0,0,0,0
-1,PMUL2305-8,0,0,0
-1,PMUL3767-3,0,0,0
-1,WOZ20104-2,0,0,0
-1,MUL1957-5,0,0,0
-1,MUL1400-9,0,0,0
-1,PMUL3934-3,0,0,0
-1,PMUL2696-9,0,0,0
-1,MUL1743-4,0,0,0
-1,WOZ20628-2,0,0,0
-1,PMUL4995-0,0,0,0
-1,PMUL4889-0,0,0,0
-1,PMUL0931-8,0,0,0
-1,SNG0657-2,0,0,0
-1,PMUL3216-4,0,0,0
-1,SNG1098-0,0,0,0
-1,PMUL3881-4,0,0,0
-1,MUL1792-0,0,0,0
-1,MUL0712-6,0,0,0
-1,MUL0716-2,0,0,0
-1,PMUL2044-8,0,0,0
-1,PMUL2032-0,0,0,0
-1,SSNG0313-0,0,0,0
-1,MUL1616-7,0,0,0
-1,PMUL3566-1,0,0,0
-1,PMUL2891-0,0,0,0
-1,MUL2575-5,0,0,0
-1,PMUL2811-0,0,0,0
-1,MUL0194-4,0,0,0
-1,MUL1327-2,0,0,0
-1,SSNG0321-1,0,0,0
-1,MUL0030-2,0,0,0
-1,PMUL3071-2,0,0,0
-1,MUL0826-9,0,0,0
-1,MUL2046-1,0,0,0
-1,WOZ20413-2,0,0,0
-1,SNG0878-2,0,0,0
-1,SNG1198-2,0,0,0
-1,SNG0615-1,0,0,0
-1,PMUL3266-6,0,0,0
-1,MUL2632-0,0,0,0
-1,PMUL4696-1,0,0,0
-1,PMUL3581-4,0,0,0
-1,MUL2056-4,0,0,0
-1,PMUL2560-2,0,0,0
-1,SSNG0150-4,0,0,0
-1,PMUL2125-5,0,0,0
-1,WOZ20096-0,0,0,0
-1,MUL0412-2,0,0,0
-1,SSNG0011-6,0,0,0
-1,SNG1298-2,0,0,0
-1,SNG02223-2,0,0,0
-1,PMUL0131-0,0,0,0
-1,MUL1304-1,0,0,0
-1,MUL2527-0,0,0,0
-1,MUL2021-4,0,0,0
-1,SNG1356-3,0,0,0
-1,MUL1056-1,0,0,0
-1,SNG0916-3,0,0,0
-1,MUL2414-2,0,0,0
-1,WOZ20090-1,0,0,0
-1,MUL1764-4,0,0,0
-1,PMUL1578-6,0,0,0
-1,PMUL4529-1,0,0,0
-1,PMUL3651-7,0,0,0
-1,SSNG0268-3,0,0,0
-1,PMUL0493-13,0,0,0
-1,PMUL2843-5,0,0,0
-1,PMUL1237-3,0,0,0
-1,PMUL4169-2,0,0,0
-1,PMUL1297-7,0,0,0
-1,MUL2441-2,0,0,0
-1,MUL0303-0,0,0,0
-1,SNG0632-1,0,0,0
-1,MUL0857-7,0,0,0
-1,SSNG0364-6,0,0,0
-1,SSNG0175-3,0,0,0
-1,WOZ20063-3,0,0,0
-1,SNG02290-3,0,0,0
-1,PMUL3307-1,0,0,0
-1,SNG1321-1,0,0,0
-1,PMUL0413-3,0,0,0
-1,PMUL0866-2,0,0,0
-1,SSNG0025-0,0,0,0
-1,PMUL4724-0,0,0,0
-1,MUL2300-4,0,0,0
-1,WOZ20288-3,0,0,0
-1,SSNG0057-4,0,0,0
-1,MUL0504-7,0,0,0
-1,MUL0054-0,0,0,0
-1,PMUL4948-1,0,0,0
-1,MUL0446-1,0,0,0
-1,SSNG0269-1,0,0,0
-1,WOZ20109-1,0,0,0
-1,SNG02160-1,0,0,0
-1,MUL0876-3,0,0,0
-1,PMUL3656-0,0,0,0
-1,MUL0581-2,0,0,0
-1,SNG0917-2,0,0,0
-1,PMUL4000-0,0,0,0
-1,PMUL1601-1,0,0,0
-1,SNG01268-6,0,0,0
-1,MUL0556-4,0,0,0
-1,MUL1497-2,0,0,0
-1,PMUL3442-5,0,0,0
-1,PMUL3237-2,0,0,0
-1,PMUL2743-4,0,0,0
-1,PMUL3545-3,0,0,0
-1,PMUL3571-0,0,0,0
-1,PMUL1965-1,0,0,0
-1,MUL2348-0,0,0,0
-1,SNG1140-3,0,0,0
-1,SNG1335-0,0,0,0
-1,SNG01277-8,0,0,0
-1,PMUL1729-3,0,0,0
-1,SNG0526-3,0,0,0
-1,SSNG0231-5,0,0,0
-1,PMUL2624-7,0,0,0
-1,PMUL1670-0,0,0,0
-1,SNG0798-0,0,0,0
-1,MUL2429-1,0,0,0
-1,SNG0997-3,0,0,0
-1,PMUL1205-5,0,0,0
-1,SNG0995-4,0,0,0
-1,PMUL2988-5,0,0,0
-1,SNG01690-2,0,0,0
-1,MUL0736-8,0,0,0
-1,PMUL3004-4,0,0,0
-1,MUL2593-1,0,0,0
-1,PMUL0159-4,0,0,0
-1,PMUL1407-1,0,0,0
-1,MUL2494-7,0,0,0
-1,PMUL3196-2,0,0,0
-1,WOZ20162-0,0,0,0
-1,SNG0056-0,0,0,0
-1,SNG01724-2,0,0,0
-1,PMUL2496-1,0,0,0
-1,PMUL2036-7,0,0,0
-1,MUL0862-0,0,0,0
-1,MUL2087-1,0,0,0
-1,MUL1577-5,0,0,0
-1,MUL0392-0,0,0,0
-1,WOZ20310-1,0,0,0
-1,PMUL2091-4,0,0,0
-1,PMUL0390-5,0,0,0
-1,MUL2579-6,0,0,0
-1,PMUL2401-6,0,0,0
-1,MUL0884-1,0,0,0
-1,PMUL0342-7,0,0,0
-1,PMUL3010-3,0,0,0
-1,SNG1040-0,0,0,0
-1,PMUL1138-3,0,0,0
-1,SSNG0289-1,0,0,0
-1,MUL2676-4,0,0,0
-1,PMUL4092-2,0,0,0
-1,SNG0989-3,0,0,0
-1,PMUL3337-4,0,0,0
-1,SNG1175-1,0,0,0
-1,PMUL2895-2,0,0,0
-1,PMUL0976-4,0,0,0
-1,SNG0924-3,0,0,0
-1,PMUL4910-5,0,0,0
-1,SNG0621-1,0,0,0
-1,PMUL4250-0,0,0,0
-1,MUL2017-7,0,0,0
-1,PMUL4037-1,0,0,0
-1,PMUL1026-0,0,0,0
-1,PMUL0704-2,0,0,0
-1,PMUL2344-1,0,0,0
-1,PMUL4184-2,0,0,0
-1,WOZ20069-0,0,0,0
-1,PMUL1554-3,0,0,0
-1,MUL1703-5,0,0,0
-1,SSNG0298-5,0,0,0
-1,MUL0165-5,0,0,0
-1,MUL0232-4,0,0,0
-1,PMUL2920-7,0,0,0
-1,WOZ20280-2,0,0,0
-1,SSNG0155-1,0,0,0
-1,PMUL0699-0,0,0,0
-1,PMUL0387-9,0,0,0
-1,MUL0174-0,0,0,0
-1,MUL1630-7,0,0,0
-1,SNG1008-0,0,0,0
-1,WOZ20049-1,0,0,0
-1,SNG0401-1,0,0,0
-1,PMUL1154-4,0,0,0
-1,MUL1522-2,0,0,0
-1,MUL1708-0,0,0,0
-1,SNG1056-2,0,0,0
-1,PMUL3657-5,0,0,0
-1,MUL0284-4,0,0,0
-1,MUL2380-9,0,0,0
-1,PMUL2709-7,0,0,0
-1,PMUL0411-7,0,0,0
-1,MUL1193-11,0,0,0
-1,SSNG0363-2,0,0,0
-1,PMUL4304-4,0,0,0
-1,MUL0406-4,0,0,0
-1,PMUL1843-5,0,0,0
-1,WOZ20201-4,0,0,0
-1,WOZ20557-0,0,0,0
-1,MUL0727-1,0,0,0
-1,PMUL4661-4,0,0,0
-1,MUL1200-0,0,0,0
-1,PMUL0838-3,0,0,0
-1,MUL0396-5,0,0,0
-1,MUL0928-3,0,0,0
-1,WOZ20543-3,0,0,0
-1,PMUL3383-4,0,0,0
-1,SNG01407-3,0,0,0
-1,SNG0505-1,0,0,0
-1,PMUL3083-2,0,0,0
-1,PMUL3822-0,0,0,0
-1,SNG1288-2,0,0,0
-1,MUL1301-1,0,0,0
-1,PMUL3978-3,0,0,0
-1,SSNG0314-5,0,0,0
-1,MUL0795-1,0,0,0
-1,PMUL2340-0,0,0,0
-1,PMUL1753-1,0,0,0
-1,PMUL2766-6,0,0,0
-1,MUL1269-5,0,0,0
-1,PMUL4265-0,0,0,0
-1,PMUL0916-1,0,0,0
-1,MUL1225-0,0,0,0
-1,SNG0620-0,0,0,0
-1,WOZ20230-2,0,0,0
-1,PMUL0314-1,0,0,0
-1,SNG1295-1,0,0,0
-1,PMUL1915-6,0,0,0
-1,PMUL0584-5,0,0,0
-1,PMUL4957-9,0,0,0
-1,PMUL4882-3,0,0,0
-1,SNG0272-4,0,0,0
-1,SSNG0219-0,0,0,0
-1,PMUL1304-3,0,0,0
-1,PMUL0647-5,0,0,0
-1,SNG01736-3,0,0,0
-1,PMUL3018-0,0,0,0
-1,PMUL2114-2,0,0,0
-1,PMUL2035-6,0,0,0
-1,PMUL0381-4,0,0,0
-1,PMUL3490-7,0,0,0
-1,MUL1840-6,0,0,0
-1,SNG0833-3,0,0,0
-1,SSNG0047-1,0,0,0
-1,PMUL3043-1,0,0,0
-1,WOZ20549-1,0,0,0
-1,MUL2247-5,0,0,0
-1,SNG0943-5,0,0,0
-1,PMUL4892-0,0,0,0
-1,MUL1296-7,0,0,0
-1,WOZ20296-1,0,0,0
-1,PMUL2619-2,0,0,0
-1,MUL1332-15,0,0,0
-1,PMUL3144-6,0,0,0
-1,MUL0903-7,0,0,0
-1,MUL0997-1,0,0,0
-1,PMUL1643-5,0,0,0
-1,SSNG0309-6,0,0,0
-1,WOZ20057-2,0,0,0
-1,PMUL2024-2,0,0,0
-1,MUL0877-2,0,0,0
-1,MUL1817-0,0,0,0
-1,PMUL4763-1,0,0,0
-1,SNG02013-2,0,0,0
-1,PMUL2994-6,0,0,0
-1,PMUL3959-4,0,0,0
-1,SNG0884-3,0,0,0
-1,PMUL3371-2,0,0,0
-1,SNG0534-1,0,0,0
-1,WOZ20205-1,0,0,0
-1,MUL2681-6,0,0,0
-1,PMUL0327-2,0,0,0
-1,PMUL1689-1,0,0,0
-1,MUL2219-3,0,0,0
-1,MUL1424-3,0,0,0
-1,PMUL4390-2,0,0,0
-1,SNG1093-3,0,0,0
-1,MUL2521-0,0,0,0
-1,SNG01181-0,0,0,0
-1,MUL0413-5,0,0,0
-1,PMUL3194-1,0,0,0
-1,PMUL4777-5,0,0,0
-1,MUL1801-6,0,0,0
-1,MUL0699-8,0,0,0
-1,PMUL0433-7,0,0,0
-1,MUL1445-0,0,0,0
-1,SNG0682-4,0,0,0
-1,PMUL2870-4,0,0,0
-1,PMUL0943-3,0,0,0
-1,WOZ20178-0,0,0,0
-1,PMUL1810-0,0,0,0
-1,MUL2560-6,0,0,0
-1,PMUL3095-6,0,0,0
-1,MUL0245-6,0,0,0
-1,PMUL1145-3,0,0,0
-1,PMUL4461-5,0,0,0
-1,SSNG0080-4,0,0,0
-1,PMUL0073-4,0,0,0
-1,PMUL2720-2,0,0,0
-1,MUL0175-3,0,0,0
-1,PMUL2171-2,0,0,0
-1,PMUL3538-5,0,0,0
-1,WOZ20198-2,0,0,0
-1,SNG1312-0,0,0,0
-1,PMUL0979-1,0,0,0
-1,SSNG0296-1,0,0,0
-1,MUL2472-0,0,0,0
-1,PMUL0199-4,0,0,0
-1,SSNG0381-0,0,0,0
-1,PMUL3395-5,0,0,0
-1,PMUL3810-2,0,0,0
-1,WOZ20396-4,0,0,0
-1,PMUL1260-2,0,0,0
-1,PMUL4983-7,0,0,0
-1,SNG01985-2,0,0,0
-1,SSNG0380-5,0,0,0
-1,MUL2589-7,0,0,0
-1,PMUL0706-4,0,0,0
-1,PMUL4136-9,0,0,0
-1,PMUL3445-6,0,0,0
-1,WOZ20510-2,0,0,0
-1,MUL1230-6,0,0,0
-1,PMUL1494-4,0,0,0
-1,PMUL2635-1,0,0,0
-1,PMUL4989-2,0,0,0
-1,PMUL4257-3,0,0,0
-1,PMUL4159-2,0,0,0
-1,SNG01457-0,0,0,0
-1,SNG02350-1,0,0,0
-1,PMUL4931-2,0,0,0
-1,PMUL3697-0,0,0,0
-1,PMUL1540-0,0,0,0
-1,MUL0211-3,0,0,0
-1,PMUL3471-1,0,0,0
-1,PMUL0037-3,0,0,0
-1,SNG0086-4,0,0,0
-1,MUL0439-0,0,0,0
-1,SNG1003-1,0,0,0
-1,MUL0548-2,0,0,0
-1,WOZ20597-2,0,0,0
-1,PMUL0172-2,0,0,0
-1,PMUL0853-0,0,0,0
-1,PMUL2461-7,0,0,0
-1,PMUL2809-4,0,0,0
-1,MUL0815-2,0,0,0
-1,PMUL0332-6,0,0,0
-1,SNG01475-1,0,0,0
-1,PMUL0530-9,0,0,0
-1,WOZ20167-2,0,0,0
-1,PMUL3433-4,0,0,0
-1,MUL2337-7,0,0,0
-1,MUL1232-0,0,0,0
-1,SNG1120-3,0,0,0
-1,PMUL0442-1,0,0,0
-1,SNG01471-1,0,0,0
-1,PMUL1969-9,0,0,0
-1,PMUL2535-7,0,0,0
-1,PMUL2367-5,0,0,0
-1,WOZ20077-2,0,0,0
-1,MUL1580-2,0,0,0
-1,SNG0411-1,0,0,0
-1,PMUL4810-1,0,0,0
-1,MUL2601-0,0,0,0
-1,MUL1010-7,0,0,0
-1,PMUL1756-8,0,0,0
-1,MUL1591-1,0,0,0
-1,PMUL4917-7,0,0,0
-1,MUL1224-1,0,0,0
-1,SSNG0169-1,0,0,0
-1,MUL0331-7,0,0,0
-1,SNG0664-1,0,0,0
-1,PMUL2269-3,0,0,0
-1,WOZ20118-4,0,0,0
-1,MUL1290-5,0,0,0
-1,PMUL1603-3,0,0,0
-1,PMUL0884-2,0,0,0
-1,PMUL3712-5,0,0,0
-1,PMUL4968-9,0,0,0
-1,PMUL3769-4,0,0,0
-1,PMUL0627-2,0,0,0
-1,MUL0599-1,0,0,0
-1,PMUL4384-0,0,0,0
-1,WOZ20116-0,0,0,0
-1,MUL1011-3,0,0,0
-1,PMUL3949-0,0,0,0
-1,MUL1579-0,0,0,0
-1,PMUL0303-4,0,0,0
-1,MUL0028-1,0,0,0
-1,PMUL2759-1,0,0,0
-1,MUL0583-2,0,0,0
-1,SNG0347-5,0,0,0
-1,PMUL3172-5,0,0,0
-1,PMUL3865-1,0,0,0
-1,SNG0366-3,0,0,0
-1,PMUL4714-7,0,0,0
-1,SNG01500-0,0,0,0
-1,PMUL2795-7,0,0,0
-1,PMUL3620-3,0,0,0
-1,PMUL1903-8,0,0,0
-1,SSNG0018-3,0,0,0
-1,PMUL0362-4,0,0,0
-1,PMUL0229-11,0,0,0
-1,PMUL4358-5,0,0,0
-1,SSNG0271-1,0,0,0
-1,SNG1130-3,0,0,0
-1,PMUL2547-1,0,0,0
-1,MUL2038-1,0,0,0
-1,PMUL3743-1,0,0,0
-1,PMUL1887-6,0,0,0
-1,PMUL3904-5,0,0,0
-1,WOZ20251-4,0,0,0
-1,WOZ20176-1,0,0,0
-1,MUL0592-0,0,0,0
-1,PMUL4802-1,0,0,0
-1,PMUL1428-6,0,0,0
-1,PMUL3414-4,0,0,0
-1,PMUL1935-1,0,0,0
-1,WOZ20604-0,0,0,0
-1,PMUL3861-0,0,0,0
-1,SNG0039-0,0,0,0
-1,WOZ20080-2,0,0,0
-1,PMUL2909-6,0,0,0
-1,PMUL4920-5,0,0,0
-1,PMUL2676-0,0,0,0
-1,PMUL0925-7,0,0,0
-1,MUL2554-1,0,0,0
-1,MUL1156-1,0,0,0
-1,PMUL1642-6,0,0,0
-1,MUL1089-1,0,0,0
-1,PMUL4945-5,0,0,0
-1,SSNG0372-4,0,0,0
-1,MUL1253-5,0,0,0
-1,PMUL1680-3,0,0,0
-1,PMUL1094-2,0,0,0
-1,MUL1013-5,0,0,0
-1,PMUL4405-1,0,0,0
-1,SNG1231-5,0,0,0
-1,PMUL1222-3,0,0,0
-1,PMUL1245-5,0,0,0
-1,PMUL1434-2,0,0,0
-1,PMUL3375-1,0,0,0
-1,PMUL4799-1,0,0,0
-1,MUL0453-4,0,0,0
-1,PMUL4745-6,0,0,0
-1,SNG0723-4,0,0,0
-1,PMUL4900-7,0,0,0
-1,PMUL2750-8,0,0,0
-1,PMUL0742-1,0,0,0
-1,SSNG0127-0,0,0,0
-1,PMUL0762-8,0,0,0
-1,MUL0756-0,0,0,0
-1,MUL1757-0,0,0,0
-1,SSNG0077-1,0,0,0
-1,PMUL4927-7,0,0,0
-1,MUL1982-1,0,0,0
-1,PMUL1195-1,0,0,0
-1,PMUL2625-0,0,0,0
-1,PMUL2950-1,0,0,0
-1,PMUL2031-1,0,0,0
-1,WOZ20149-2,0,0,0
-1,MUL2136-1,0,0,0
-1,PMUL2342-5,0,0,0
-1,SNG0352-0,0,0,0
-1,PMUL0227-1,0,0,0
-1,PMUL1158-2,0,0,0
-1,PMUL1321-1,0,0,0
-1,MUL1677-3,0,0,0
-1,PMUL3398-4,0,0,0
-1,PMUL3534-2,0,0,0
-1,PMUL1011-3,0,0,0
-1,PMUL0007-1,0,0,0
-1,MUL1533-3,0,0,0
-1,MUL0653-9,0,0,0
-1,PMUL3303-0,0,0,0
-1,SNG02313-2,0,0,0
-1,SNG0655-1,0,0,0
-1,PMUL1134-6,0,0,0
-1,PMUL0354-6,0,0,0
-1,MUL0009-6,0,0,0
-1,PMUL3583-1,0,0,0
-1,PMUL1188-4,0,0,0
-1,SNG0952-1,0,0,0
-1,MUL0351-6,0,0,0
-1,MUL2349-3,0,0,0
-1,PMUL4893-1,0,0,0
-1,SNG1141-0,0,0,0
-1,SSNG0233-4,0,0,0
-1,PMUL2132-4,0,0,0
-1,SSNG0387-2,0,0,0
-1,PMUL4674-7,0,0,0
-1,MUL1582-5,0,0,0
-1,WOZ20336-3,0,0,0
-1,MUL1521-4,0,0,0
-1,SNG01674-5,0,0,0
-1,SSNG0028-3,0,0,0
-1,PMUL2398-3,0,0,0
-1,PMUL0102-5,0,0,0
-1,SSNG0307-1,0,0,0
-1,PMUL2847-1,0,0,0
-1,MUL1999-5,0,0,0
-1,MUL1337-8,0,0,0
-1,MUL0924-4,0,0,0
-1,WOZ20575-1,0,0,0
-1,SNG1279-0,0,0,0
-1,PMUL3871-4,0,0,0
-1,PMUL4991-0,0,0,0
-1,MUL2437-5,0,0,0
-1,PMUL0379-5,0,0,0
-1,PMUL2611-3,0,0,0
-1,WOZ20491-3,0,0,0
-1,PMUL2042-7,0,0,0
-1,MUL2142-4,0,0,0
-1,SNG01526-4,0,0,0
-1,MUL1845-3,0,0,0
-1,MUL1509-6,0,0,0
