round,selected_turn_id,max_entropy,least_confidence,select_turn_per_round_time
-1,MUL0464-5,0,0,0
-1,SNG01779-3,0,0,0
-1,SNG1235-4,0,0,0
-1,PMUL3565-3,0,0,0
-1,MUL0164-6,0,0,0
-1,PMUL3058-4,0,0,0
-1,PMUL0136-7,0,0,0
-1,MUL0724-6,0,0,0
-1,PMUL2536-9,0,0,0
-1,PMUL0466-9,0,0,0
-1,SNG01574-2,0,0,0
-1,WOZ20085-3,0,0,0
-1,PMUL3000-8,0,0,0
-1,WOZ20510-3,0,0,0
-1,PMUL4736-5,0,0,0
-1,SNG01967-3,0,0,0
-1,SNG02218-2,0,0,0
-1,SNG0823-3,0,0,0
-1,MUL0684-7,0,0,0
-1,SNG0917-4,0,0,0
-1,WOZ20635-3,0,0,0
-1,WOZ20001-4,0,0,0
-1,MUL2215-6,0,0,0
-1,PMUL4920-5,0,0,0
-1,WOZ20398-3,0,0,0
-1,PMUL2884-8,0,0,0
-1,SNG1067-3,0,0,0
-1,MUL2233-8,0,0,0
-1,PMUL1285-5,0,0,0
-1,PMUL2732-6,0,0,0
-1,PMUL4021-11,0,0,0
-1,PMUL4835-6,0,0,0
-1,MUL0330-9,0,0,0
-1,MUL0385-6,0,0,0
-1,MUL0156-10,0,0,0
-1,WOZ20544-2,0,0,0
-1,PMUL3958-8,0,0,0
-1,PMUL1865-6,0,0,0
-1,MUL1910-5,0,0,0
-1,SNG0067-4,0,0,0
-1,PMUL1833-8,0,0,0
-1,SNG0395-4,0,0,0
-1,SNG1327-1,0,0,0
-1,PMUL4980-9,0,0,0
-1,PMUL3767-6,0,0,0
-1,MUL0649-5,0,0,0
-1,PMUL1532-10,0,0,0
-1,PMUL0519-8,0,0,0
-1,WOZ20585-3,0,0,0
-1,MUL1389-10,0,0,0
-1,PMUL1275-2,0,0,0
-1,SNG1310-4,0,0,0
-1,MUL1339-10,0,0,0
-1,PMUL3922-6,0,0,0
-1,SSNG0231-6,0,0,0
-1,PMUL0677-7,0,0,0
-1,PMUL2642-8,0,0,0
-1,MUL1856-7,0,0,0
-1,PMUL0168-9,0,0,0
-1,SNG0875-3,0,0,0
-1,MUL2371-4,0,0,0
-1,WOZ20187-6,0,0,0
-1,PMUL4724-9,0,0,0
-1,MUL1682-5,0,0,0
-1,SNG02132-3,0,0,0
-1,PMUL0340-9,0,0,0
-1,PMUL3035-6,0,0,0
-1,SNG01885-2,0,0,0
-1,WOZ20317-1,0,0,0
-1,PMUL0392-8,0,0,0
-1,MUL0342-5,0,0,0
-1,PMUL2916-7,0,0,0
-1,SNG0009-3,0,0,0
-1,WOZ20286-3,0,0,0
-1,MUL1416-8,0,0,0
-1,PMUL3308-5,0,0,0
-1,SNG0410-3,0,0,0
-1,MUL0966-10,0,0,0
-1,PMUL0357-13,0,0,0
-1,MUL2668-6,0,0,0
-1,PMUL0277-12,0,0,0
-1,PMUL3269-4,0,0,0
-1,WOZ20169-3,0,0,0
-1,MUL2163-6,0,0,0
-1,MUL2047-9,0,0,0
-1,WOZ20355-3,0,0,0
-1,PMUL4804-5,0,0,0
-1,WOZ20583-1,0,0,0
-1,PMUL4378-3,0,0,0
-1,PMUL1625-10,0,0,0
-1,SSNG0063-4,0,0,0
-1,PMUL4263-3,0,0,0
-1,MUL0795-5,0,0,0
-1,PMUL2787-7,0,0,0
-1,SNG1010-5,0,0,0
-1,PMUL2047-9,0,0,0
-1,PMUL0222-4,0,0,0
-1,SNG1232-4,0,0,0
-1,PMUL1293-5,0,0,0
-1,PMUL3173-8,0,0,0
-1,SNG02070-4,0,0,0
-1,SNG0656-4,0,0,0
-1,MUL2156-13,0,0,0
-1,MUL0809-6,0,0,0
-1,MUL0485-5,0,0,0
-1,MUL0145-9,0,0,0
-1,WOZ20413-2,0,0,0
-1,SNG1060-3,0,0,0
-1,SNG01268-6,0,0,0
-1,SNG0624-3,0,0,0
-1,MUL0114-11,0,0,0
-1,PMUL2678-10,0,0,0
-1,PMUL4808-6,0,0,0
-1,SNG01690-4,0,0,0
-1,SNG01565-3,0,0,0
-1,SSNG0103-4,0,0,0
-1,MUL2073-8,0,0,0
-1,PMUL3994-8,0,0,0
-1,PMUL4770-6,0,0,0
-1,MUL1670-7,0,0,0
-1,SSNG0115-8,0,0,0
-1,PMUL2679-8,0,0,0
-1,WOZ20589-3,0,0,0
-1,PMUL0665-7,0,0,0
-1,SNG0350-6,0,0,0
-1,PMUL4123-6,0,0,0
-1,PMUL0679-10,0,0,0
-1,PMUL2290-4,0,0,0
-1,SNG1180-3,0,0,0
-1,WOZ20654-2,0,0,0
-1,MUL2080-6,0,0,0
-1,SNG1045-3,0,0,0
-1,SNG1089-2,0,0,0
-1,PMUL4843-7,0,0,0
-1,MUL1452-8,0,0,0
-1,WOZ20472-2,0,0,0
-1,SNG01658-3,0,0,0
-1,PMUL2697-8,0,0,0
-1,PMUL2633-5,0,0,0
-1,PMUL1045-9,0,0,0
-1,PMUL3705-7,0,0,0
-1,PMUL3041-3,0,0,0
-1,PMUL2715-8,0,0,0
-1,WOZ20431-3,0,0,0
-1,PMUL4669-6,0,0,0
-1,SNG02092-4,0,0,0
-1,SNG1039-4,0,0,0
-1,SNG0534-2,0,0,0
-1,PMUL2685-8,0,0,0
-1,SSNG0381-4,0,0,0
-1,PMUL1900-9,0,0,0
-1,SNG1230-6,0,0,0
-1,PMUL4782-6,0,0,0
-1,MUL0867-4,0,0,0
-1,PMUL4422-11,0,0,0
-1,PMUL4786-6,0,0,0
-1,MUL0519-5,0,0,0
-1,PMUL0678-8,0,0,0
-1,SNG0741-3,0,0,0
-1,SNG0704-3,0,0,0
-1,MUL1877-6,0,0,0
-1,SSNG0052-2,0,0,0
-1,SNG1217-4,0,0,0
-1,SNG01540-3,0,0,0
-1,SNG0278-4,0,0,0
-1,SNG01966-5,0,0,0
-1,SNG1341-3,0,0,0
-1,PMUL0013-4,0,0,0
-1,PMUL1607-11,0,0,0
-1,PMUL2476-8,0,0,0
-1,PMUL2418-5,0,0,0
-1,PMUL4385-8,0,0,0
-1,PMUL4193-6,0,0,0
-1,MUL2200-9,0,0,0
-1,MUL0487-8,0,0,0
-1,MUL0458-9,0,0,0
-1,PMUL3216-12,0,0,0
-1,PMUL4335-3,0,0,0
-1,PMUL2750-8,0,0,0
-1,MUL0351-7,0,0,0
-1,PMUL0139-9,0,0,0
-1,SNG0425-3,0,0,0
-1,PMUL1691-6,0,0,0
-1,WOZ20152-2,0,0,0
-1,PMUL3446-2,0,0,0
-1,MUL2296-7,0,0,0
-1,WOZ20412-6,0,0,0
-1,PMUL4615-8,0,0,0
-1,MUL2369-8,0,0,0
-1,PMUL2079-3,0,0,0
-1,MUL2599-7,0,0,0
-1,PMUL0485-6,0,0,0
-1,MUL0954-10,0,0,0
-1,MUL1980-5,0,0,0
-1,SNG0291-3,0,0,0
-1,PMUL3542-7,0,0,0
-1,MUL1577-5,0,0,0
-1,SNG1040-6,0,0,0
-1,SNG1276-3,0,0,0
-1,SNG0749-5,0,0,0
-1,MUL0192-7,0,0,0
-1,PMUL2912-6,0,0,0
-1,PMUL2854-5,0,0,0
-1,MUL2577-6,0,0,0
-1,PMUL0359-8,0,0,0
-1,PMUL1574-8,0,0,0
-1,MUL0618-5,0,0,0
-1,PMUL4607-9,0,0,0
-1,MUL2474-6,0,0,0
-1,MUL1957-6,0,0,0
-1,PMUL4298-6,0,0,0
-1,PMUL0459-2,0,0,0
-1,PMUL2669-9,0,0,0
-1,PMUL3747-8,0,0,0
-1,MUL2037-8,0,0,0
-1,PMUL0101-9,0,0,0
-1,PMUL2860-10,0,0,0
-1,PMUL3209-8,0,0,0
-1,WOZ20613-2,0,0,0
-1,PMUL1930-2,0,0,0
-1,PMUL1740-7,0,0,0
-1,MUL2373-8,0,0,0
-1,PMUL0992-8,0,0,0
-1,SNG1309-3,0,0,0
-1,PMUL2067-4,0,0,0
-1,MUL1930-8,0,0,0
-1,PMUL2751-6,0,0,0
-1,PMUL1020-7,0,0,0
-1,PMUL4043-8,0,0,0
-1,SNG01753-4,0,0,0
-1,PMUL4600-10,0,0,0
-1,MUL2568-9,0,0,0
-1,MUL0273-8,0,0,0
-1,PMUL1198-6,0,0,0
-1,PMUL0943-9,0,0,0
-1,MUL1469-6,0,0,0
-1,MUL1372-4,0,0,0
-1,PMUL2118-5,0,0,0
-1,MUL1613-7,0,0,0
-1,WOZ20010-5,0,0,0
-1,SNG02010-1,0,0,0
-1,PMUL2022-4,0,0,0
-1,PMUL1443-9,0,0,0
-1,SNG0679-3,0,0,0
-1,SNG01672-2,0,0,0
-1,PMUL3678-9,0,0,0
-1,SNG01880-2,0,0,0
-1,PMUL3952-8,0,0,0
-1,MUL0981-7,0,0,0
-1,SSNG0330-5,0,0,0
-1,MUL2262-6,0,0,0
-1,MUL2573-4,0,0,0
-1,SSNG0246-3,0,0,0
-1,PMUL2959-10,0,0,0
-1,SNG0541-4,0,0,0
-1,SNG0424-4,0,0,0
-1,PMUL4606-6,0,0,0
-1,MUL2465-7,0,0,0
-1,SNG0827-4,0,0,0
-1,PMUL0517-2,0,0,0
-1,MUL0590-8,0,0,0
-1,SSNG0160-5,0,0,0
-1,PMUL0833-7,0,0,0
-1,MUL0265-7,0,0,0
-1,SNG1219-10,0,0,0
-1,MUL2129-7,0,0,0
-1,WOZ20161-3,0,0,0
-1,PMUL3337-7,0,0,0
-1,PMUL0491-8,0,0,0
-1,PMUL3701-2,0,0,0
-1,MUL0986-7,0,0,0
-1,WOZ20554-2,0,0,0
-1,PMUL1448-9,0,0,0
-1,MUL2408-6,0,0,0
-1,PMUL4652-11,0,0,0
-1,MUL0179-6,0,0,0
-1,SNG0260-5,0,0,0
-1,WOZ20460-6,0,0,0
-1,WOZ20021-5,0,0,0
-1,PMUL2196-6,0,0,0
-1,PMUL4556-7,0,0,0
-1,MUL2485-7,0,0,0
-1,WOZ20154-2,0,0,0
-1,SNG1271-2,0,0,0
-1,SNG1191-1,0,0,0
-1,SNG01458-6,0,0,0
-1,MUL1428-4,0,0,0
-1,PMUL1236-6,0,0,0
-1,MUL0951-6,0,0,0
-1,MUL1723-7,0,0,0
-1,PMUL0056-8,0,0,0
-1,MUL0134-8,0,0,0
-1,SNG02136-6,0,0,0
-1,PMUL0043-13,0,0,0
-1,PMUL3241-6,0,0,0
-1,PMUL2831-6,0,0,0
-1,PMUL3997-16,0,0,0
-1,PMUL3892-7,0,0,0
-1,MUL0529-6,0,0,0
-1,PMUL4883-6,0,0,0
-1,SNG0328-5,0,0,0
-1,SNG02047-8,0,0,0
-1,MUL0866-10,0,0,0
-1,MUL2192-7,0,0,0
-1,SNG0635-4,0,0,0
-1,PMUL2003-8,0,0,0
-1,PMUL1767-7,0,0,0
-1,MUL2304-12,0,0,0
-1,PMUL3968-6,0,0,0
-1,SNG1172-4,0,0,0
-1,SSNG0106-3,0,0,0
-1,SNG0748-3,0,0,0
-1,PMUL3547-6,0,0,0
-1,SNG01727-4,0,0,0
-1,PMUL2001-11,0,0,0
-1,WOZ20667-3,0,0,0
-1,WOZ20443-5,0,0,0
-1,PMUL4479-7,0,0,0
-1,PMUL1297-10,0,0,0
-1,PMUL2834-12,0,0,0
-1,MUL1242-10,0,0,0
-1,PMUL4799-4,0,0,0
-1,PMUL3689-7,0,0,0
-1,PMUL4252-5,0,0,0
-1,SSNG0394-3,0,0,0
-1,PMUL1955-11,0,0,0
-1,WOZ20395-4,0,0,0
-1,MUL1772-6,0,0,0
-1,PMUL2186-4,0,0,0
-1,WOZ20336-3,0,0,0
-1,MUL0846-6,0,0,0
-1,SNG01460-2,0,0,0
-1,MUL0253-7,0,0,0
-1,WOZ20403-4,0,0,0
-1,MUL1053-5,0,0,0
-1,WOZ20416-5,0,0,0
-1,MUL1434-7,0,0,0
-1,PMUL4257-6,0,0,0
-1,MUL1423-6,0,0,0
-1,PMUL1419-4,0,0,0
-1,PMUL0317-7,0,0,0
-1,PMUL4283-5,0,0,0
-1,MUL1051-6,0,0,0
-1,SSNG0319-5,0,0,0
-1,SNG1279-2,0,0,0
-1,PMUL3246-6,0,0,0
-1,PMUL2340-5,0,0,0
-1,PMUL0406-8,0,0,0
-1,PMUL3949-5,0,0,0
-1,SSNG0366-5,0,0,0
-1,SNG0526-3,0,0,0
-1,SNG0744-4,0,0,0
-1,MUL1839-5,0,0,0
-1,PMUL1269-7,0,0,0
-1,SNG0530-6,0,0,0
-1,SSNG0212-6,0,0,0
-1,PMUL3181-6,0,0,0
-1,SNG01405-2,0,0,0
-1,PMUL1730-8,0,0,0
-1,WOZ20420-4,0,0,0
-1,MUL0910-5,0,0,0
-1,MUL0578-7,0,0,0
-1,SNG0282-4,0,0,0
-1,SNG02046-5,0,0,0
-1,PMUL0671-7,0,0,0
-1,PMUL0803-12,0,0,0
-1,MUL0969-6,0,0,0
-1,PMUL2822-6,0,0,0
-1,PMUL1436-7,0,0,0
-1,PMUL3471-6,0,0,0
-1,PMUL1568-9,0,0,0
-1,SNG0074-3,0,0,0
-1,PMUL3195-10,0,0,0
-1,MUL2582-5,0,0,0
-1,MUL1504-10,0,0,0
-1,PMUL2641-10,0,0,0
-1,PMUL2375-9,0,0,0
-1,WOZ20652-3,0,0,0
-1,SSNG0302-5,0,0,0
-1,WOZ20150-2,0,0,0
-1,SNG0849-6,0,0,0
-1,PMUL0762-8,0,0,0
-1,PMUL2495-7,0,0,0
-1,WOZ20110-2,0,0,0
-1,MUL1777-4,0,0,0
-1,WOZ20194-5,0,0,0
-1,SNG0054-2,0,0,0
-1,MUL1970-6,0,0,0
-1,MUL1826-5,0,0,0
-1,PMUL1281-7,0,0,0
-1,PMUL1303-9,0,0,0
-1,PMUL3087-5,0,0,0
-1,PMUL2806-4,0,0,0
-1,PMUL1803-8,0,0,0
-1,MUL1335-10,0,0,0
-1,PMUL4227-7,0,0,0
-1,PMUL1988-9,0,0,0
-1,WOZ20428-4,0,0,0
-1,MUL2694-9,0,0,0
-1,PMUL4498-3,0,0,0
-1,SSNG0215-6,0,0,0
-1,MUL2626-9,0,0,0
-1,SNG1234-4,0,0,0
-1,MUL1894-5,0,0,0
-1,PMUL0292-7,0,0,0
-1,PMUL2347-9,0,0,0
-1,PMUL1151-7,0,0,0
-1,PMUL1742-7,0,0,0
-1,MUL0045-10,0,0,0
-1,PMUL2893-10,0,0,0
-1,PMUL3444-9,0,0,0
-1,SNG1317-3,0,0,0
-1,PMUL1202-6,0,0,0
-1,MUL1398-9,0,0,0
-1,PMUL1749-6,0,0,0
-1,MUL0357-8,0,0,0
-1,WOZ20533-2,0,0,0
-1,SNG0930-3,0,0,0
-1,SNG1120-3,0,0,0
-1,MUL2627-7,0,0,0
-1,PMUL3230-4,0,0,0
-1,MUL1304-6,0,0,0
-1,MUL1153-5,0,0,0
-1,SSNG0056-4,0,0,0
-1,SNG01674-5,0,0,0
-1,MUL0593-7,0,0,0
-1,PMUL0308-9,0,0,0
-1,MUL0955-6,0,0,0
-1,SNG1118-3,0,0,0
-1,PMUL4178-14,0,0,0
-1,SNG01715-3,0,0,0
-1,PMUL4734-12,0,0,0
-1,PMUL1789-7,0,0,0
-1,PMUL0990-7,0,0,0
-1,MUL1840-7,0,0,0
-1,SNG0919-4,0,0,0
-1,PMUL3959-5,0,0,0
-1,MUL0930-7,0,0,0
-1,SNG02185-6,0,0,0
-1,SNG02183-3,0,0,0
-1,PMUL1723-6,0,0,0
